;Particle;Position;Coordinates;Saturated;Intensity;Fluorescence time series;Fluorescence rate;Fluorescence increase;Saturated rate;Fluorescence rate err
12214;1031;2;(373.53932584269666, 268.685393258427);0;253919.66666666666;;;;;
12215;1032;2;(373.1276595744681, 567.686170212766);0;83675.28813559323;;;;;
12216;1033;2;(374.4255319148936, 63.361702127659576);0;104321.0;;;;;
12217;1034;2;(374.0, 797.0);0;122273.94009216584;;;;;
12218;1035;2;(375.5357142857143, 620.1845238095239);0;44781.21739130434;;;;;
12219;1036;2;(374.49723756906076, 877.7458563535912);0;3504.6495726495764;;;;;
12220;1037;2;(376.2116402116402, 166.0793650793651);0;166243.25000000006;;;;;
12221;1038;2;(376.04102564102567, 352.06666666666666);0;199914.51612903224;;;;;
12222;1039;2;(376.8779069767442, 490.1860465116279);0;37007.62295081966;;;;;
12223;1040;2;(376.71276595744683, 16.819148936170212);0;54812.18181818181;;;;;
12224;1041;2;(377.0, 458.0);0;123775.18181818181;;;;;
12225;1042;2;(376.3631284916201, 841.1620111731844);0;142410.1694915254;;;;;
12226;1043;2;(376.85492227979273, 938.0518134715026);0;152532.21487603307;;;;;
12227;1044;2;(378.0, 121.0);0;27471.37007874016;;;;;
12228;1045;2;(378.0, 427.6984126984127);0;122310.99065420564;;;;;
12229;1046;2;(379.1502590673575, 601.0310880829015);0;27600.914285714287;;;;;
12230;1047;2;(380.0, 311.0);0;146127.8595505618;;;;;
12231;1048;2;(379.2093023255814, 779.2093023255813);0;164545.16666666663;;;;;
12232;1049;2;(379.4, 818.8333333333334);0;14939.470588235301;;;;;
12233;1050;2;(380.7037037037037, 545.042328042328);0;23166.11764705882;;;;;
12234;1051;2;(381.22285714285715, 719.8342857142857);0;38808.86301369862;;;;;
12235;1052;2;(382.0, 994.0);0;171589.3684210526;;;;;
12236;1053;2;(382.8723404255319, 135.68617021276594);0;63402.375;;;;;
12237;1054;2;(383.0, 391.0);0;298002.26162790693;;;;;
12238;1055;2;(382.93491124260356, 888.9349112426036);0;13235.625000000004;;;;;
12239;1056;2;(385.49723756906076, 68.21546961325967);0;125195.21138211383;;;;;
12240;1057;2;(385.0, 656.0);0;89384.57034220532;;;;;
12241;1058;2;(385.6502732240437, 180.3224043715847);0;62865.11764705884;;;;;
12242;1059;2;(386.63013698630135, 147.15753424657535);0;37427.18181818183;;;;;
12243;1060;2;(388.09944751381215, 23.988950276243095);0;55076.95454545455;;;;;
12244;1061;2;(388.0408163265306, 268.0);0;242986.27906976742;;;;;
12245;1062;2;(388.5810055865922, 445.31284916201116);0;81539.57692307694;;;;;
12246;1063;2;(388.1770833333333, 614.9270833333334);0;16276.42857142857;;;;;
12247;1064;2;(388.6368715083799, 838.8379888268156);0;33681.87412587412;;;;;
12248;1065;2;(388.6162790697674, 877.4127906976744);0;14171.161290322578;;;;;
12249;1066;2;(389.0, 291.0);0;51733.42276422764;;;;;
12250;1067;2;(388.9846153846154, 682.9230769230769);0;110951.08695652169;;;;;
12251;1068;2;(390.5878378378378, 156.01351351351352);0;24539.555555555555;;;;;
12252;1069;2;(390.0, 326.0);0;172878.3671875;;;;;
12253;1070;2;(390.4113475177305, 774.3900709219859);0;60287.60975609758;;;;;
12254;1071;2;(389.62359550561797, 931.7584269662922);0;68171.32432432433;;;;;
12255;1072;2;(390.8333333333333, 102.4);0;170766.5;;;;;
12256;1073;2;(389.6390977443609, 167.203007518797);0;106567.0;;;;;
12257;1074;2;(390.5744680851064, 823.1914893617021);0;4848.0;;;;;
12258;1075;2;(390.68715083798884, 963.5810055865921);0;14525.919354838716;;;;;
12259;1076;2;(392.8779069767442, 722.1860465116279);0;96039.56962025317;;;;;
12260;1077;2;(391.8095238095238, 740.8465608465608);0;101933.70491803276;;;;;
12261;1078;2;(392.0, 906.0);0;126787.87958115185;;;;;
12262;1079;2;(392.4709677419355, 56.29677419354839);0;177282.3333333333;;;;;
12263;1080;2;(393.5061728395062, 785.1234567901234);0;58321.6590909091;;;;;
12264;1081;2;(394.1666666666667, 114.6);0;213056.00000000003;;;;;
12265;1082;2;(393.94117647058823, 530.6363636363636);0;217337.73793103453;;;;;
12266;1083;2;(393.4149659863946, 543.9183673469388);0;25819.883720930222;;;;;
12267;1084;2;(393.8253968253968, 697.2116402116402);0;23648.640000000007;;;;;
12268;1085;2;(394.63440860215053, 223.09677419354838);0;68526.17218543045;;;;;
12269;1086;2;(394.9230769230769, 461.0153846153846);0;53804.600000000006;;;;;
12270;1087;2;(396.5350318471338, 46.77707006369427);0;114942.4303797468;;;;;
12271;1088;2;(395.572972972973, 380.87567567567567);0;9189.062499999998;;;;;
12272;1089;2;(396.0, 493.0);0;126914.20134228183;;;;;
12273;1090;2;(396.2808988764045, 952.3876404494382);0;227218.24137931038;;;;;
12274;1091;2;(398.5147058823529, 171.1764705882353);0;125628.75949367088;;;;;
12275;1092;2;(397.0729166666667, 754.1770833333334);0;58630.0;;;;;
12276;1093;2;(397.93506493506493, 816.2207792207793);0;51012.37333333332;;;;;
12277;1094;2;(396.9481865284974, 999.1450777202073);0;34049.799999999996;;;;;
12278;1095;2;(398.1904761904762, 33.148148148148145);0;108691.09574468085;;;;;
12279;1096;2;(397.72121212121215, 192.9939393939394);0;81895.31250000003;;;;;
12280;1097;2;(397.126582278481, 856.9367088607595);0;167032.18604651158;;;;;
12281;1098;2;(399.0, 129.0);0;39244.027777777774;;;;;
12282;1099;2;(397.45323741007195, 246.1726618705036);0;23798.5641025641;;;;;
12283;1100;2;(398.572972972973, 364.12432432432433);0;25593.386363636364;;;;;
12284;1101;2;(400.0, 10.0);0;77080.36781609192;;;;;
12285;1102;2;(400.5263157894737, 182.40131578947367);0;134102.23188405798;;;;;
12286;1103;2;(400.7771739130435, 302.57065217391306);0;196447.84210526312;;;;;
12287;1104;2;(401.38235294117646, 936.6470588235294);0;85390.4761904762;;;;;
12288;1105;2;(403.30285714285714, 256.7371428571429);0;72289.57142857142;;;;;
12289;1106;2;(403.0, 508.0);0;162191.3017241379;;;;;
12290;1107;2;(402.646408839779, 675.646408839779);0;60851.25688073395;;;;;
12291;1108;2;(403.69934640522877, 864.9673202614379);0;136621.5;;;;;
12292;1109;2;(403.0518134715026, 985.8549222797927);0;199031.3711340206;;;;;
12293;1110;2;(403.47802197802196, 439.81868131868134);0;238554.8421052632;;;;;
12294;1111;2;(404.97633136094674, 541.0236686390532);0;70384.4;;;;;
12295;1112;2;(404.0, 632.0);0;243863.27083333326;;;;;
12296;1113;2;(405.1388888888889, 689.2333333333333);0;-14790.71428571429;;;;;
12297;1114;2;(405.1276595744681, 923.686170212766);0;59062.53846153849;;;;;
12298;1115;2;(405.3333333333333, 313.9423076923077);0;80371.9;;;;;
12299;1116;2;(405.0375, 738.51875);0;101762.7419354839;;;;;
12300;1117;2;(407.0, 62.0);0;133734.40625;;;;;
12301;1118;2;(406.8965517241379, 216.632183908046);0;503963.77272727276;;;;;
12302;1119;2;(408.0890052356021, 202.90575916230367);0;74332.67857142854;;;;;
12303;1120;2;(408.0, 383.8953488372093);0;74601.02061855668;;;;;
12304;1121;2;(407.781914893617, 583.7393617021277);0;99844.5;;;;;
12305;1122;2;(408.1243523316062, 807.9067357512953);0;83299.78947368418;;;;;
12306;1123;2;(408.96610169491527, 90.7231638418079);0;72156.3017751479;;;;;
12307;1124;2;(408.9247311827957, 456.2903225806452);0;77803.31999999999;;;;;
12308;1125;2;(407.99386503067484, 555.7055214723927);0;144826.97674418605;;;;;
12309;1126;2;(408.1446540880503, 960.0943396226415);0;14645.6;;;;;
12310;1127;2;(410.02793296089385, 78.3463687150838);0;28316.867346938765;;;;;
12311;1128;2;(409.0548780487805, 611.3048780487804);0;65595.14285714286;;;;;
12312;1129;2;(411.427027027027, 360.87567567567567);0;42814.21348314606;;;;;
12313;1130;2;(411.1976047904192, 108.2874251497006);0;56290.63636363638;;;;;
12314;1131;2;(411.4, 424.8333333333333);0;83182.0;;;;;
12315;1132;2;(410.94011976047904, 650.874251497006);0;117394.12222222218;;;;;
12316;1133;2;(411.6166666666667, 850.5055555555556);0;50197.949579831926;;;;;
12317;1134;2;(412.3631284916201, 289.16201117318434);0;187358.34166666662;;;;;
12318;1135;2;(415.3082191780822, 226.4931506849315);0;94423.0;;;;;
12319;1136;2;(414.67283950617286, 319.320987654321);0;69931.14159292036;;;;;
12320;1137;2;(414.61875, 733.5125);0;145304.06382978725;;;;;
12321;1138;2;(413.6967213114754, 969.3032786885246);0;32624.54545454546;;;;;
12322;1139;2;(415.0, 21.0);0;33291.33571428573;;;;;
12323;1140;2;(415.65340909090907, 443.96590909090907);0;156503.0;;;;;
12324;1141;2;(414.98870056497174, 871.6497175141243);0;98677.82758620691;;;;;
12325;1142;2;(416.51704545454544, 564.5625);0;130468.0;;;;;
12326;1143;2;(416.24064171122996, 594.2887700534759);0;82445.95238095237;;;;;
12327;1144;2;(415.8625, 677.075);0;12653.951219512193;;;;;
12328;1145;2;(415.22285714285715, 911.8342857142857);0;24043.30508474577;;;;;
12329;1146;2;(417.0, 5.13939393939394);0;17617.754098360667;;;;;
12330;1147;2;(417.0, 267.0);0;69341.31506849318;;;;;
12331;1148;2;(415.44, 494.49333333333334);0;44715.37735849058;;;;;
12332;1149;2;(417.45, 617.1428571428571);0;36584.32258064515;;;;;
12333;1150;2;(416.2874251497006, 704.1976047904192);0;188823.9619047618;;;;;
12334;1151;2;(417.96363636363634, 240.53333333333333);0;354979.6875;;;;;
12335;1152;2;(418.0, 933.0);0;104649.79411764705;;;;;
12336;1153;2;(417.6606060606061, 979.1575757575757);0;70601.71428571429;;;;;
12337;1154;2;(419.76506024096386, 115.73493975903614);0;58444.43589743591;;;;;
12338;1155;2;(419.42934782608694, 389.2228260869565);0;75566.65;;;;;
12339;1156;2;(419.21022727272725, 548.8693181818181);0;125781.60000000002;;;;;
12340;1157;2;(419.6181818181818, 859.9636363636364);0;52613.33606557378;;;;;
12341;1158;2;(420.5925925925926, 687.0864197530864);0;12237.999999999998;;;;;
12342;1159;2;(421.9936305732484, 651.8980891719746);0;93101.22580645159;;;;;
12343;1160;2;(421.0, 948.6984126984127);0;12226.660377358496;;;;;
12344;1161;2;(422.1655172413793, 961.303448275862);0;98843.00000000003;;;;;
12345;1162;2;(422.0, 348.0);0;74810.09589041097;;;;;
12346;1163;2;(423.18947368421055, 329.18947368421055);0;98462.11111111112;;;;;
12347;1164;2;(422.82666666666665, 428.99333333333334);0;91733.16129032258;;;;;
12348;1165;2;(424.2096774193548, 496.9193548387097);0;54050.69879518074;;;;;
12349;1166;2;(423.7125748502994, 712.8023952095808);0;147337.15686274512;;;;;
12350;1167;2;(422.0127388535032, 816.1273885350319);0;29058.944444444438;;;;;
12351;1168;2;(424.0, 177.0);0;134059.03125;;;;;
12352;1169;2;(424.6368715083799, 286.83798882681566);0;125033.7011494253;;;;;
12353;1170;2;(424.76047904191614, 624.7604790419161);0;23393.188976377947;;;;;
12354;1171;2;(425.0, 62.0);0;299270.4537815127;;;;;
12355;1172;2;(424.82065217391306, 665.1413043478261);0;111633.99999999999;;;;;
12356;1173;2;(426.4125874125874, 914.1538461538462);0;96855.71428571426;;;;;
12357;1174;2;(426.49723756906076, 580.3093922651934);0;140174.77777777775;;;;;
12358;1175;2;(427.04945054945057, 733.0824175824176);0;91708.18032786885;;;;;
12359;1176;2;(426.85714285714283, 827.4090909090909);0;84347.88549618323;;;;;
12360;1177;2;(427.49444444444447, 986.3833333333333);0;42517.88785046728;;;;;
12361;1178;2;(428.0, 465.0);0;23469.50757575757;;;;;
12362;1179;2;(427.4390243902439, 539.3658536585366);0;55988.55172413794;;;;;
12363;1180;2;(429.52197802197804, 235.8186813186813);0;199071.4545454545;;;;;
12364;1181;2;(427.921568627451, 901.4836601307189);0;109340.08571428567;;;;;
12365;1182;2;(429.4375, 254.48295454545453);0;53689.0;;;;;
12366;1183;2;(430.0, 302.0);0;62044.969696969696;;;;;
12367;1184;2;(430.3961038961039, 420.8961038961039);0;35729.77777777778;;;;;
12368;1185;2;(431.0, 163.0);0;108405.36274509804;;;;;
12369;1186;2;(431.5625, 504.51704545454544);0;80044.4;;;;;
12370;1187;2;(431.0, 762.0);0;31874.532751091698;;;;;
12371;1188;2;(432.83798882681566, 109.63687150837988);0;89137.4193548387;;;;;
12372;1189;2;(432.52513966480444, 875.6703910614525);0;111461.59999999998;;;;;
12373;1190;2;(433.26553672316385, 923.4745762711865);0;139357.74193548388;;;;;
12374;1191;2;(433.7958115183246, 74.89528795811518);0;137300.11111111112;;;;;
12375;1192;2;(433.9742268041237, 213.11340206185568);0;31015.271523178813;;;;;
12376;1193;2;(434.7843137254902, 817.8169934640523);0;68711.67391304346;;;;;
12377;1194;2;(435.16201117318434, 97.36312849162012);0;25263.289719626162;;;;;
12378;1195;2;(434.9591836734694, 135.0);0;177127.7333333334;;;;;
12379;1196;2;(435.0769230769231, 646.9846153846154);0;111939.97916666669;;;;;
12380;1197;2;(435.30898876404495, 15.0);0;135759.03883495147;;;;;
12381;1198;2;(436.3454545454546, 532.3272727272728);0;88090.125;;;;;
12382;1199;2;(437.0, 563.3089887640449);0;66011.10743801651;;;;;
12383;1200;2;(437.5771812080537, 574.8523489932886);0;129286.95454545454;;;;;
12384;1201;2;(438.05839416058393, 901.7591240875912);0;113256.35294117645;;;;;
12385;1202;2;(438.0153846153846, 198.92307692307693);0;75535.78571428571;;;;;
12386;1203;2;(438.10759493670884, 262.9113924050633);0;17968.21052631579;;;;;
12387;1204;2;(437.74285714285713, 317.2457142857143);0;124325.76923076918;;;;;
12388;1205;2;(437.77272727272725, 339.45454545454544);0;191946.05263157896;;;;;
12389;1206;2;(438.2526315789474, 668.078947368421);0;51829.0;;;;;
12390;1207;2;(438.0, 844.0);0;136640.74850299396;;;;;
12391;1208;2;(440.0, 36.0);0;118094.23357664235;;;;;
12392;1209;2;(440.23463687150837, 429.1731843575419);0;167691.6476190476;;;;;
12393;1210;2;(440.0, 517.0);0;25097.121951219513;;;;;
12394;1211;2;(439.86708860759495, 587.7088607594936);0;92039.97560975609;;;;;
12395;1212;2;(439.7433155080214, 712.1069518716578);0;97057.88461538458;;;;;
12396;1213;2;(440.2526315789474, 729.921052631579);0;11469.55474452555;;;;;
12397;1214;2;(440.2771739130435, 886.3967391304348);0;51403.83582089553;;;;;
12398;1215;2;(440.972602739726, 328.32191780821915);0;126393.0;;;;;
12399;1216;2;(441.0, 393.0);0;14411.922651933708;;;;;
12400;1217;2;(441.1320754716981, 598.3333333333334);0;115783.1063829787;;;;;
12401;1218;2;(441.9591836734694, 990.0);0;49869.46268656716;;;;;
12402;1219;2;(443.4450867052023, 352.5895953757225);0;29641.925925925927;;;;;
12403;1220;2;(443.50632911392404, 810.5443037974684);0;49604.25;;;;;
12404;1221;2;(443.8342857142857, 860.2228571428572);0;119014.27272727268;;;;;
12405;1222;2;(444.30405405405406, 252.3108108108108);0;19677.41176470588;;;;;
12406;1223;2;(444.71270718232046, 698.5966850828729);0;122722.4456521739;;;;;
12407;1224;2;(447.1393939393939, 15.0);0;179623.0760869565;;;;;
12408;1225;2;(445.72352941176473, 80.84117647058824);0;63483.0;;;;;
12409;1226;2;(445.64516129032256, 479.7903225806452);0;17237.835051546394;;;;;
12410;1227;2;(446.3952095808383, 871.8203592814372);0;67058.85365853658;;;;;
12411;1228;2;(446.0, 974.0);0;37957.692307692305;;;;;
12412;1229;2;(446.91847826086956, 147.47282608695653);0;111222.24444444443;;;;;
12413;1230;2;(447.0, 296.0);0;46500.41981132073;;;;;
12414;1231;2;(446.0077519379845, 915.6046511627907);0;36509.5;;;;;
12415;1232;2;(447.1801242236025, 926.2049689440994);0;76894.54320987655;;;;;
12416;1233;2;(448.0181818181818, 537.8242424242425);0;157869.875;;;;;
12417;1234;2;(447.9465648854962, 904.5572519083969);0;130971.6875;;;;;
12418;1235;2;(448.9020618556701, 63.98453608247423);0;83508.23333333331;;;;;
12419;1236;2;(449.40112994350284, 134.54237288135593);0;32473.25;;;;;
12420;1237;2;(450.1614583333333, 269.1041666666667);0;12968.45901639344;;;;;
12421;1238;2;(449.1976047904192, 408.2874251497006);0;95424.02777777781;;;;;
12422;1239;2;(449.91847826086956, 448.4728260869565);0;44268.59999999999;;;;;
12423;1240;2;(451.0, 233.6984126984127);0;70842.53749999999;;;;;
12424;1241;2;(450.859375, 499.9427083333333);0;90003.56756756754;;;;;
12425;1242;2;(450.8974358974359, 802.0897435897435);0;197473.19480519483;;;;;
12426;1243;2;(452.0, 164.0);0;11552.226027397253;;;;;
12427;1244;2;(452.27536231884056, 246.55072463768116);0;74185.0;;;;;
12428;1245;2;(452.12994350282486, 435.683615819209);0;138892.5;;;;;
12429;1246;2;(452.6770186335404, 325.3105590062112);0;39046.189999999995;;;;;
12430;1247;2;(453.59887005649716, 345.5819209039548);0;11547.351063829792;;;;;
12431;1248;2;(453.06111111111113, 717.5166666666667);0;137139.2727272727;;;;;
12432;1249;2;(452.15060240963857, 950.6987951807229);0;109179.10204081633;;;;;
12433;1250;2;(454.4180790960452, 527.4011299435028);0;47430.58620689655;;;;;
12434;1251;2;(454.84574468085106, 374.3031914893617);0;121044.05714285716;;;;;
12435;1252;2;(455.0, 466.0);0;153890.47826086957;;;;;
12436;1253;2;(455.0, 751.0);0;83671.91732283463;;;;;
12437;1254;2;(456.2469879518072, 85.9578313253012);0;141240.0;;;;;
12438;1255;2;(456.0, 665.0);0;547747.3736842107;;;;;
12439;1256;2;(456.32544378698225, 704.8461538461538);0;40416.24242424242;;;;;
12440;1257;2;(457.5131578947368, 911.1381578947369);0;87081.89655172413;;;;;
12441;1258;2;(457.0, 30.86060606060606);0;26432.56249999999;;;;;
12442;1259;2;(457.0, 42.13939393939394);0;86135.0408163265;;;;;
12443;1260;2;(457.0, 117.0);0;67704.3888888889;;;;;
12444;1261;2;(457.5375, 415.65);0;82759.0;;;;;
12445;1262;2;(457.35483870967744, 486.2096774193548);0;65312.75471698113;;;;;
12446;1263;2;(457.0408163265306, 990.0);0;48646.56756756755;;;;;
12447;1264;2;(458.0, 561.0);0;68222.16923076923;;;;;
12448;1265;2;(459.9340659340659, 361.7692307692308);0;247091.05882352949;;;;;
12449;1266;2;(459.4, 393.1666666666667);0;134554.74193548382;;;;;
12450;1267;2;(459.69620253164555, 815.3354430379746);0;63577.893939393965;;;;;
12451;1268;2;(459.7647058823529, 838.4771241830065);0;80797.14545454546;;;;;
12452;1269;2;(460.53548387096777, 942.8129032258065);0;62578.26190476191;;;;;
12453;1270;2;(461.2450331125828, 848.5894039735099);0;43076.67326732673;;;;;
12454;1271;2;(462.03076923076924, 55.93333333333333);0;112487.28125;;;;;
12455;1272;2;(462.0, 183.0);0;67306.41600000003;;;;;
12456;1273;2;(462.0, 205.0);0;70286.61212121212;;;;;
12457;1274;2;(462.69714285714286, 319.6114285714286);0;290950.17241379304;;;;;
12458;1275;2;(462.1243523316062, 509.09326424870466);0;103322.23008849556;;;;;
12459;1276;2;(462.0, 732.0);0;163499.71428571432;;;;;
12460;1277;2;(463.041095890411, 804.8972602739726);0;65051.0;;;;;
12461;1278;2;(463.3014705882353, 249.56617647058823);0;52400.59999999999;;;;;
12462;1279;2;(464.0, 13.0);0;155841.35537190078;;;;;
12463;1280;2;(464.3423913043478, 95.34239130434783);0;148572.5;;;;;
12464;1281;2;(464.0, 971.0);0;76243.58823529413;;;;;
12465;1282;2;(465.0, 149.0);0;46953.58518518518;;;;;
12466;1283;2;(463.7132352941176, 630.5294117647059);0;25273.10638297872;;;;;
12467;1284;2;(466.53164556962025, 239.73417721518987);0;49075.34883720931;;;;;
12468;1285;2;(466.0520833333333, 432.0989583333333);0;39816.220338983054;;;;;
12469;1286;2;(466.01666666666665, 620.2666666666667);0;49894.95652173912;;;;;
12470;1287;2;(467.3626373626374, 954.4120879120879);0;82841.78873239436;;;;;
12471;1288;2;(467.6576086956522, 777.3423913043479);0;117871.33548387095;;;;;
12472;1289;2;(469.1770833333333, 699.9270833333334);0;38098.05853658536;;;;;
12473;1290;2;(470.3558282208589, 79.04294478527608);0;71652.13793103446;;;;;
12474;1291;2;(469.7976878612717, 417.6936416184971);0;77545.97142857141;;;;;
12475;1292;2;(469.07142857142856, 926.5357142857143);0;94330.76;;;;;
12476;1293;2;(470.9744897959184, 295.03061224489795);0;102377.0;;;;;
12477;1294;2;(470.7096774193548, 389.6709677419355);0;45063.69841269843;;;;;
12478;1295;2;(472.0, 793.0);0;222173.77456647402;;;;;
12479;1296;2;(470.8727272727273, 910.1333333333333);0;27074.916666666668;;;;;
12480;1297;2;(472.46583850931677, 358.69565217391306);0;39554.84615384617;;;;;
12481;1298;2;(472.126582278481, 682.0632911392405);0;124309.11864406781;;;;;
12482;1299;2;(475.6241134751773, 627.4609929078014);0;69232.16;;;;;
12483;1300;2;(474.0, 827.0);0;262025.63235294126;;;;;
12484;1301;2;(475.1834319526627, 66.88757396449704);0;27725.162162162153;;;;;
12485;1302;2;(474.5059523809524, 341.5595238095238);0;35434.0;;;;;
12486;1303;2;(475.24117647058824, 613.0058823529412);0;111832.30434782608;;;;;
12487;1304;2;(476.0, 558.0);0;61817.61267605635;;;;;
12488;1305;2;(476.92105263157896, 462.7473684210526);0;12622.636363636357;;;;;
12489;1306;2;(477.0, 491.0408163265306);0;144873.0;;;;;
12490;1307;2;(477.0257731958763, 641.1134020618557);0;85457.65714285715;;;;;
12491;1308;2;(477.3423913043478, 768.6576086956521);0;66543.45801526716;;;;;
12492;1309;2;(478.07894736842104, 328.7473684210526);0;138463.0;;;;;
12493;1310;2;(476.64827586206894, 600.4);0;163708.17857142855;;;;;
12494;1311;2;(478.873417721519, 673.9367088607595);0;131075.36220472437;;;;;
12495;1312;2;(478.0, 737.0);0;10839.639344262296;;;;;
12496;1313;2;(479.07975460122697, 931.5398773006135);0;128603.89256198349;;;;;
12497;1314;2;(478.6032608695652, 101.27717391304348);0;26475.195121951212;;;;;
12498;1315;2;(480.0, 310.0);0;133338.47619047618;;;;;
12499;1316;2;(481.13907284768214, 351.2119205298013);0;55012.0;;;;;
12500;1317;2;(480.35593220338984, 424.3728813559322);0;39167.90476190475;;;;;
12501;1318;2;(478.9937106918239, 476.47169811320754);0;30299.600000000013;;;;;
12502;1319;2;(480.0, 979.0);0;140267.21969696973;;;;;
12503;1320;2;(481.2096774193548, 55.645161290322584);0;179916.72000000003;;;;;
12504;1321;2;(480.8229166666667, 283.0729166666667);0;23917.692307692305;;;;;
12505;1322;2;(481.7738095238095, 391.1845238095238);0;67892.46153846153;;;;;
12506;1323;2;(482.05988023952096, 908.874251497006);0;12533.756097560974;;;;;
12507;1324;2;(482.4, 852.1666666666666);0;77905.35294117646;;;;;
12508;1325;2;(484.0, 173.0408163265306);0;119247.42965779468;;;;;
12509;1326;2;(483.9742268041237, 252.88659793814432);0;199117.1267605634;;;;;
12510;1327;2;(485.8219895287958, 79.03141361256544);0;57534.4411764706;;;;;
12511;1328;2;(485.0191082802548, 158.9299363057325);0;35654.43243243243;;;;;
12512;1329;2;(486.0, 199.0);0;77041.56424581003;;;;;
12513;1330;2;(485.8983957219251, 266.96256684491976);0;64827.68518518517;;;;;
12514;1331;2;(486.9375, 602.5625);0;72879.82352941178;;;;;
12515;1332;2;(485.95897435897433, 659.0666666666667);0;7608.120000000001;;;;;
12516;1333;2;(488.04102564102567, 377.93333333333334);0;100884.65625;;;;;
12517;1334;2;(487.3422818791946, 591.0872483221476);0;30334.030303030304;;;;;
12518;1335;2;(487.9591836734694, 963.0);0;43881.53846153847;;;;;
12519;1336;2;(489.35714285714283, 93.76373626373626);0;31955.2;;;;;
12520;1337;2;(489.2992700729927, 474.6131386861314);0;98807.88524590165;;;;;
12521;1338;2;(489.14285714285717, 882.0297619047619);0;85283.61538461538;;;;;
12522;1339;2;(492.5740740740741, 151.30246913580248);0;26387.51648351649;;;;;
12523;1340;2;(492.0, 941.0);0;46635.34848484847;;;;;
12524;1341;2;(493.0, 363.0);0;58945.42372881357;;;;;
12525;1342;2;(492.73372781065086, 418.71597633136093);0;35583.441441441435;;;;;
12526;1343;2;(493.0, 554.9591836734694);0;34613.439024390245;;;;;
12527;1344;2;(492.9476439790576, 646.0575916230366);0;24566.897196261674;;;;;
12528;1345;2;(493.0, 702.0);0;98694.82125603867;;;;;
12529;1346;2;(493.07894736842104, 895.2526315789473);0;10677.75471698113;;;;;
12530;1347;2;(493.4, 323.8333333333333);0;70395.40816326528;;;;;
12531;1348;2;(493.22093023255815, 569.9127906976744);0;104984.69230769231;;;;;
12532;1349;2;(494.3423913043478, 611.3423913043479);0;31791.83216783217;;;;;
12533;1350;2;(493.68518518518516, 773.8024691358024);0;18900.548387096766;;;;;
12534;1351;2;(494.6, 848.8333333333334);0;168040.39999999997;;;;;
12535;1352;2;(494.60919540229884, 291.7298850574713);0;118619.82608695651;;;;;
12536;1353;2;(495.0, 395.76063829787233);0;106640.22222222219;;;;;
12537;1354;2;(495.6140350877193, 583.5906432748538);0;231967.8131868132;;;;;
12538;1355;2;(495.0, 757.0);0;237301.6134453782;;;;;
12539;1356;2;(495.0, 807.0);0;9415.299999999996;;;;;
12540;1357;2;(494.29714285714283, 990.3314285714285);0;183442.31884057962;;;;;
12541;1358;2;(495.2628571428571, 51.30285714285714);0;104438.10344827584;;;;;
12542;1359;2;(496.8023952095808, 467.2874251497006);0;36301.45625;;;;;
12543;1360;2;(496.0394736842105, 784.2565789473684);0;90226.71428571428;;;;;
12544;1361;2;(497.0, 33.0);0;42467.88;;;;;
12545;1362;2;(498.4940476190476, 408.5595238095238);0;31916.731707317078;;;;;
12546;1363;2;(496.6666666666667, 740.1320754716982);0;167813.0;;;;;
12547;1364;2;(497.4260355029586, 922.7455621301775);0;42211.91666666667;;;;;
12548;1365;2;(497.82781456953643, 73.42384105960265);0;11902.79999999999;;;;;
12549;1366;2;(499.4111111111111, 677.8777777777777);0;254102.57142857136;;;;;
12550;1367;2;(500.64044943820227, 877.7359550561798);0;105836.0476190476;;;;;
12551;1368;2;(499.90058479532166, 910.1345029239766);0;4544.509433962263;;;;;
12552;1369;2;(501.0, 14.0);0;90083.46527777778;;;;;
12553;1370;2;(502.376, 282.696);0;59863.0;;;;;
12554;1371;2;(500.9742268041237, 341.11340206185565);0;208699.0;;;;;
12555;1372;2;(500.87581699346407, 635.3071895424837);0;29848.5;;;;;
12556;1373;2;(503.0408163265306, 960.0);0;263789.6560509555;;;;;
12557;1374;2;(504.04102564102567, 92.04102564102564);0;54435.51020408161;;;;;
12558;1375;2;(502.7435897435897, 982.4529914529915);0;109864.0;;;;;
12559;1376;2;(504.93333333333334, 146.7722222222222);0;41017.53846153847;;;;;
12560;1377;2;(503.6458333333333, 193.74305555555554);0;78499.00000000001;;;;;
12561;1378;2;(504.9294871794872, 326.6602564102564);0;81495.0;;;;;
12562;1379;2;(505.6536312849162, 568.9720670391062);0;83334.66666666669;;;;;
12563;1380;2;(506.59887005649716, 46.73446327683616);0;185568.86666666664;;;;;
12564;1381;2;(507.23776223776224, 78.0909090909091);0;20393.999999999993;;;;;
12565;1382;2;(505.91333333333336, 271.20666666666665);0;22110.444444444445;;;;;
12566;1383;2;(505.6576086956522, 710.6576086956521);0;54719.88888888889;;;;;
12567;1384;2;(507.3333333333333, 738.8679245283018);0;239185.3488372092;;;;;
12568;1385;2;(507.0813953488372, 182.11046511627907);0;45263.29411764704;;;;;
12569;1386;2;(506.3229813664596, 535.7329192546584);0;123323.43283582093;;;;;
12570;1387;2;(507.094674556213, 624.0473372781065);0;158610.9411764706;;;;;
12571;1388;2;(508.0257731958763, 132.88659793814432);0;96300.93413173649;;;;;
12572;1389;2;(507.92899408284023, 260.28402366863907);0;295798.6746987952;;;;;
